title,originallink,link,description,pubDate
6월말 은행 연체율 0.20% '역대 최저'···코로나 만기연장 착시,http://www.seoulfn.com/news/articleView.html?idxno=464394,http://www.seoulfn.com/news/articleView.html?idxno=464394,올해 6월 말 은행의 원화대출 연체율이 0.20%로 역대 최저 수준을 나타냈다. 2020년 4월부터 유지된 소상공인·중소기업 만기연장·상환유예 조치 등에 따른 착시 효과로 풀이된다. 금융감독원은 6월 말 국내은행의... ,"Wed, 17 Aug 2022 12:00:00 +0900"
[포토] 용산구보건소 코로나19 선별진료소,http://www.edaily.co.kr/news/newspath.asp?newsid=02791286632428304,https://n.news.naver.com/mnews/article/018/0005294182?sid=102,"17일 서울 용산구 용산보건소 코로나19 선별진료소에서 시민들이 검사를 받고 있다. 한편, 중앙방역대책본부는 이날 0시 기준 코로나19 신규 확진자가 18만 803명 발생했다고 밝혀 18주 만에 최고치를 기록했다.","Wed, 17 Aug 2022 13:38:00 +0900"
"美 질 바이든 여사, 코로나19 확진…""백신 4차 접종했고, 가벼운 증상""",http://news.tvchosun.com/site/data/html_dir/2022/08/17/2022081790050.html,https://n.news.naver.com/mnews/article/448/0000370207?sid=104,조 바이든 미 대통령의 영부인 질 바이든 여사가 코로나19에 확진됐다. 바이든 여사 측 엘리자베스 알렉산더 공보국장은 현지시간 16일 성명을 내고 이같이 밝혔다. 바이든 여사는 코로나19 백신 2회 접종과 2회 부스터?... ,"Wed, 17 Aug 2022 07:20:00 +0900"
코로나19 해외 유입 확진자 463명,https://www.yna.co.kr/view/PYH20220816170100013?input=1196m,https://n.news.naver.com/mnews/article/001/0013378462?sid=102,해외 유입된 코로나19 신규 확진자 수가 463명을 기록한 16일 오후 인천국제공항 제1터미널 입국자 전용 검사센터에서 입국자들이 검사를 위해 이동하고 있다. 2022.8.16,"Tue, 16 Aug 2022 15:58:00 +0900"
홍성 코로나 신규확진자 443명 발생... 넉달 만에 최다,http://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0002858061&CMPT_CD=P0010&utm_source=naver&utm_medium=newsearch&utm_campaign=naver_news,https://n.news.naver.com/mnews/article/047/0002363186?sid=102,재감염율 4~5% ▲  홍성군 코로나19 상황. ⓒ 이은주 17일 0시 기준 전국적으로 코로나19 신규 확진자가 18만명(18만803명)을 넘어서며 코로나19 재확산세가 거센 가운데 홍성군에서도 443명의 확진자가 발생해 넉달... ,"Wed, 17 Aug 2022 11:38:00 +0900"
"아산시, 코로나19 확산세에 대규모 물총 축제 개최 논란",http://news.tf.co.kr/read/national/1959052.htm,https://n.news.naver.com/mnews/article/629/0000167278?sid=102,오는 21일 온양온천역서 물총축제...참여 인원 1000명 예고 충남 아산시가 코로나19의 확산이 이어지고 있는... 문제는 참여 인원만 1000명으로 예측되는 등 대규모 축제 진행에 따른 코로나19 확산 우려가 크다는 것이다.... ,"Wed, 17 Aug 2022 13:39:00 +0900"
산모·신생아 병상 찾아 헤매자… '주말 코로나 중증 당직병원' 운영키로,https://hankookilbo.com/News/Read/A2022081714010005357?did=NA,https://n.news.naver.com/mnews/article/469/0000692025?sid=102,"코로나19 확산세로 위중증 환자가 늘자 확진된 산모·신생아가 병상을 찾아 헤매는 일이 벌어지고 있다.... 명당 코로나19 확진자가 가장 많이 발생하는 것과 관련해 ""우려할 수준은 아니다""라고 설명했다. 8월 1주 한국의... ","Wed, 17 Aug 2022 14:55:00 +0900"
"""코로나19 영향 못 피했다""…국민연금 가입자 줄고 투자수익 악화",https://www.hankyung.com/society/article/2022081419367,https://n.news.naver.com/mnews/article/015/0004736698?sid=102,"가운데 코로나19가 국민연금 재정에 끼친 영향을 반영해야 한다는 주장이 나왔다. 14일 국민연금연구원 연금이슈&amp;동향분석에 따르면, 신승희 연구위원은 '코로나19 이후 인구·경제 여건의 변화와 국민연금... ","Sun, 14 Aug 2022 08:22:00 +0900"
코로나 대출 착시효과 '여전'…6월 은행 연체율 또 역대 최저,http://www.newsfc.co.kr/news/articleView.html?idxno=53691,http://www.newsfc.co.kr/news/articleView.html?idxno=53691,"다만 은행들의 부실 위험이 낮아졌다기보단, 2020년부터 확산한 코로나19로 은행들이 자영업자 등을... 다만 이처럼 연체율이 사상 최저 수준을 이어가는 것은 코로나19 확산에 따라 피해를 본 자영업자... ","Wed, 17 Aug 2022 14:34:00 +0900"
인천국제공항에서도 계속되는 코로나19 검사,https://www.yna.co.kr/view/PYH20220816179500013?input=1196m,https://n.news.naver.com/mnews/article/001/0013378555?sid=102,해외 유입된 코로나19 신규 확진자 수가 463명을 기록한 16일 오후 인천국제공항 제1터미널 입국자 전용 검사센터에서 입국자들이 검사를 기다리고 있다. 2022.8.16,"Tue, 16 Aug 2022 16:18:00 +0900"
"빌 게이츠, 내일 국회서 ‘코로나 국제공조’ 연설…尹 대통령 면담도",https://biz.sbs.co.kr/article_hub/20000076282?division=NAVER,https://n.news.naver.com/mnews/article/374/0000298842?sid=101,연설 주제는 '코로나19 및 미래 감염병 대응·대비를 위한 국제공조의 중요성과 대한민국의 리더십'입니다.... 또 코로나 백신 개발 등에 투자해 백신 개발 성과를 내는 데 기여한 점도 언급하면서 한국 정부와 게이츠... ,"Mon, 15 Aug 2022 17:05:00 +0900"
"한국, 인구 대비 코로나 신규 확진 수 전세계서 가장 많아",http://www.segye.com/content/html/2022/08/16/20220816515949.html?OutUrl=naver,https://n.news.naver.com/mnews/article/022/0003725746?sid=102,인구 100만명당 기준…향후 유행 더 늘어날 수도 뉴시스 지난주 우리나라의 인구 대비 신종 코로나바이러스 감염증(코로나19) 신규 확진자 수가 전 세계에서 가장 많이 발생한 것으로 나타났다. 방역 당국은... ,"Wed, 17 Aug 2022 06:05:00 +0900"
"수재민 코로나19 방역 대응 강화…""보호소 집단감염 막는다""",https://www.news1.kr/photos/view/?5530865,https://n.news.naver.com/mnews/article/421/0006282051?sid=102,= 박향 중앙사고수습본부 방역총괄반장이 17일 오전 서울 종로구 정부서울청사에서 코로나19 중대본 정례브리핑을 하고 있다. 2022.8.17/뉴스1,"Wed, 17 Aug 2022 12:21:00 +0900"
긴 코로나19 검사줄,http://www.newsis.com/view/?id=NISI20220816_0019139848,https://n.news.naver.com/mnews/article/003/0011364423?sid=102,김근수기자 = 국내 코로나19 일일 확진자 수가 8만4128명을 기록한 16일 오전 서울 송파구 선별진료소에서 시민들이 검사를 받기 위해 줄 서 있다. 2022.08.16. ks@newsis.com 공감언론 뉴시스가 독자 여러분의 소중한... ,"Tue, 16 Aug 2022 09:59:00 +0900"
"대전, 코로나19 확진자 6177명 발생...126일만에 6000명대",http://daily.hankooki.com/news/articleView.html?idxno=860792,http://daily.hankooki.com/news/articleView.html?idxno=860792,코로나19 검사. 사진=정예준 기자  대전에서 코로나19 확진자가 6177명이 발생해 126일만에 6000명대 확진자를 기록했다. 17일 대전시에 따르면 지난 15일 2970명의 확진자가 발생한데 이어 다음날인 16일... ,"Wed, 17 Aug 2022 13:24:00 +0900"
충북서 15일 코로나19 2988명…14일보다 746명↑,https://www.nocutnews.co.kr/news/5802249,https://n.news.naver.com/mnews/article/079/0003674954?sid=102,광복절인 지난 15일 충북에서 코로나19 확진자 2988명이 새롭게 발생했다. 연휴 검사자 감소 등으로... 16일 충청북도 재난안전대책본부에 따르면 전날 하루 동안 도내 11개 전 시군에서 모두 2988명이 코로나19... ,"Tue, 16 Aug 2022 10:15:00 +0900"
인천국제공항에서도 계속되는 코로나19 검사,https://www.yna.co.kr/view/PYH20220816179400013?input=1196m,https://n.news.naver.com/mnews/article/001/0013378553?sid=102,해외 유입된 코로나19 신규 확진자 수가 463명을 기록한 16일 오후 인천국제공항 제1터미널 입국자 전용 검사센터에서 입국자들이 검사를 기다리고 있다. 2022.8.16,"Tue, 16 Aug 2022 16:18:00 +0900"
세종시 코로나19 재확산되나...1500명 넘어서,http://daily.hankooki.com/news/articleView.html?idxno=860943,http://daily.hankooki.com/news/articleView.html?idxno=860943,"세종시가 17일 코로나19 확진자가 1548명으로 집계돼 재확산 기미를 보이자 비상이 걸렸다. 사진은 세종시 선별진료소. 김형중 기자  세종시가 17일 코로나19 확진자가 1548명으로 집계, 재확산 기미를 보이자... ","Wed, 17 Aug 2022 15:44:00 +0900"
[코로나19] 먹는 치료제 라게브리오 5만명분 국내 추가 도입,https://news.bbsi.co.kr/news/articleView.html?idxno=3077913,https://news.bbsi.co.kr/news/articleView.html?idxno=3077913,방역당국은 MSD(머크앤컴퍼니)사의 코로나19 먹는치료제 '라게브리오' 5만명분을 18일 국내에 추가로 도입한다고 밝혔습니다. 이에 따라 정부가 계약한 라게브리오 총 24만2천명분 중 국내에 도입한 라게브리오는... ,"Wed, 17 Aug 2022 10:24:00 +0900"
경기도 코로나19 신규 확진자 4만5964명…누적 사망자 6558명,http://www.kukinews.com/newsView/kuk202208170112,http://www.kukinews.com/newsView/kuk202208170112,"경기도 광교신청사 경기도의 코로나19 신규 확진자가 16일 4만5964명 발생했다. 전날보다 2만4903명이... 중 코로나19 검사, 먹는 치료제 처방, 확진자 대면 진료가 모두 가능한 원스톱 진료기관은... ","Wed, 17 Aug 2022 14:10:00 +0900"
긴 코로나19 검사줄,http://www.newsis.com/view/?id=NISI20220816_0019139845,https://n.news.naver.com/mnews/article/003/0011364426?sid=102,김근수기자 = 국내 코로나19 일일 확진자 수가 8만4128명을 기록한 16일 오전 서울 송파구 선별진료소에서 시민들이 검사를 받기 위해 줄 서 있다. 2022.08.16. ks@newsis.com 공감언론 뉴시스가 독자 여러분의 소중한... ,"Tue, 16 Aug 2022 09:59:00 +0900"
이달 18일~9월 2일 수능 원서접수…코로나 확진자 대리접수 허용,https://www.ajunews.com/view/20220816151701279,https://www.ajunews.com/view/20220816151701279,"응시원서는 수험생 본인이 직접 접수해야 하며, 코로나19 확진자 등 일부는 대리접수를 할 수 있다. 대리접수 대상자는 코로나19 확진 등으로 방역당국에서 격리통보를 받은 수험생, 시험편의제공 대상 장애인... ","Tue, 16 Aug 2022 15:34:00 +0900"
코로나 재유행 속 감기약 가격 잇따라 인상,http://www.kado.net/news/articleView.html?idxno=1139827,https://n.news.naver.com/mnews/article/654/0000017460?sid=101,"코로나19 재유행 속 주요 감기약인 쌍화탕, 판피린 등의 가격 인상이 확정된 가운데 대원제약도 짜 먹는... 콜대원은 어린 자녀를 둔 부모들을 중심으로 수요가 많은 감기약으로, 코로나19 오미크론 변이가 대규모로... ","Mon, 15 Aug 2022 09:55:00 +0900"
충북 16일 코로나 5723명 확진…4개월여 만에 '최다',https://cc.newdaily.co.kr/site/data/html/2022/08/17/2022081700046.html,https://cc.newdaily.co.kr/site/data/html/2022/08/17/2022081700046.html,뉴데일리 김동식 기자 = 충북에서 지난 16일 신종 코로나바이러스 감염증(코로나19) 확진자가 폭증했다. 청주를 중심으로 전 지역에서 5723명이 추가 발생하며 지난 4월 13일 5537명 이후 125일 만에 최다를... ,"Wed, 17 Aug 2022 10:44:00 +0900"
16일 하루 경남도내 코로나19 확진자 1만 2723명 발생…4개월만에 1만명대,http://www.busan.com/view/busan/view.php?code=2022081711092108254,https://n.news.naver.com/mnews/article/082/0001170043?sid=102,16일 하루 경남에서 코로나19 확진자 1만 2723명이 발생했다. 경남도는 17일 오전 10시 코로나19 발생과 대응관련 브리핑 자료를 통해 16일 하루 신규 확진자 1만 2723명이 발생했다고 밝혔다. 이들은 해외... ,"Wed, 17 Aug 2022 11:10:00 +0900"
"코로나19 신규확진 18만803명, 18주 만에 최고",https://www.nocutnews.co.kr/news/5802972,https://n.news.naver.com/mnews/article/079/0003675461?sid=102,코로나19 신규 확진자가 18만명대로 급증한 17일 서울 송파구보건소 선별진료소에서 시민들이 검사를 위해 대기하고 있다. 중앙방역대책본부는 이날 0시 기준 코로나19 신규 확진자가 18만803명이라고 밝혔다.,"Wed, 17 Aug 2022 10:34:00 +0900"
'789% 폭증' 코로나 청정국도 뚫려…재난사태 선포한 이 나라,https://www.sedaily.com/NewsView/269T538LS9,https://n.news.naver.com/mnews/article/011/0004087704?sid=104,신종 코로나바이러스 감염증(코로나19) 청정 지역 중 한 곳인 마셜제도도 대규모 감염의 위기에 놓였다. 15일(현지시간) 국제 통계사이트 월드오미터에 따르면 전날 마셜제도의 코로나19 신규 확진자 수는 569명으로... ,"Mon, 15 Aug 2022 22:12:00 +0900"
"거리두기 전면해제 후 코로나19 재유행…16일 신규 확진자 8만4128명, 사망 3...",http://www.kwnews.co.kr/page/view/2022081609470457684,https://n.news.naver.com/mnews/article/087/0000917496?sid=102,거리두기 전면해제 후 코로나19 재유행으로 16일 신규 확진자 수는 8만명대 중반을 기록했다. 중앙방역대책본부는 이날 0시 기준으로 코로나19 확진자가 8만4천128명 늘어 누적 2천150만2천164명이 됐다고... ,"Tue, 16 Aug 2022 09:53:00 +0900"
코로나 위중증 급증…112일 만에 최다,http://www.kookje.co.kr/news2011/asp/newsbody.asp?code=0300&key=20220817.22002004301,https://n.news.naver.com/mnews/article/658/0000017610?sid=102,- 부산은 비교적 완만한 증가세 - 당국 “이달 말 정점 찍고 감소” 전국 코로나19 위중증 환자가 급증한 가운데 부산은 전국 상황에 비해서는 덜한 것으로 나타났다. 하지만 방역당국은 이달 말에 코로나19... ,"Wed, 17 Aug 2022 03:04:00 +0900"
"현대바이오, 코로나19 먹는약 임상 가파른 상승세…100명 돌파 목전",https://www.asiatoday.co.kr/view.php?key=20220816010008866,https://www.asiatoday.co.kr/view.php?key=20220816010008866,현대바이오사이언스(현대바이오)의 신종 코로나바이러스 감염증(코로나19) 치료제의 임상 진행 속도가 지난달 개최된 DSMB(데이터안전성모니터링위원회) 이후 가파르게 빨라지고 있다. 16일 회사 측에 따르면... ,"Tue, 16 Aug 2022 09:02:00 +0900"
인천국제공항에서도 계속되는 코로나19 검사,https://www.yna.co.kr/view/PYH20220816179300013?input=1196m,https://n.news.naver.com/mnews/article/001/0013378552?sid=102,해외 유입된 코로나19 신규 확진자 수가 463명을 기록한 16일 오후 인천국제공항 제1터미널 입국자 전용 검사센터에서 입국자들이 검사를 위해 이동하고 있다. 2022.8.16,"Tue, 16 Aug 2022 16:18:00 +0900"
"코로나19 후유증으로 '후각상실' 고백한 소녀시대 수영 ""꽃향기 못 맡아 슬퍼...",https://www.insight.co.kr/news/408242,https://www.insight.co.kr/news/408242,"= 소녀시대 멤버 수영이 코로나19 감염 후 후유증을 고백했다.16일 방송된 JTBC '소시탐탐'에는 윤아가... 코로나19 후유증 때문에 꽃향기를 잘 맡지 못했기 때문이다.그는 ""코로나19 걸리고 후유증인가 보다""라고 말한 뒤... ","Wed, 17 Aug 2022 09:36:00 +0900"
"[초점] 음성군, 코로나 19 예방...여전히 ‘총력’ 대응?",https://www.wikitree.co.kr/articles/780610,https://www.wikitree.co.kr/articles/780610,"코로나19 대책 얘기다. (위티트리 14일자=‘음성군, 코로나19 구멍 뚫렸나’) 군민의 생명과 재산을 보호해야 할 음성군정이 8월 들어 200명대 코로나19 확진자가 발생하고 있는데도 이제야 총력 대응하겠다는 호들갑니다.... ","Tue, 16 Aug 2022 08:10:00 +0900"
"국전약품 주가 3%↑…""화이자 CEO도 코로나 확진""",https://www.ajunews.com/view/20220816074929829,https://www.ajunews.com/view/20220816074929829,국전약품은 신종 코로나바이러스 감염증(코로나19) 관련주다. 미국 제약사 화이자의 앨버트 불라 최고경영자(CEO)가 코로나19 양성 판정을 받았다고 15일(현지시간) 회사 측이 밝혔다. 불라 CEO는 이날 성명에서... ,"Tue, 16 Aug 2022 09:30:00 +0900"
국립국어원 “‘네버 코비드’를 ‘코로나 비감염’으로”,https://www.sedaily.com/NewsView/269TJ70LKR,https://n.news.naver.com/mnews/article/011/0004087901?sid=103,문화체육관광부와 국립국어원은 ‘네버 코비드’를 대체할 쉬운 우리말로 ‘코로나 비감염’을 선정했다고 16일 밝혔다. ‘네버 코비드’는 코로나19에 한 번도 걸리지 않은 상태 또는 한 번도 걸리지 않은 사람을... ,"Tue, 16 Aug 2022 11:35:00 +0900"
음성군 코로나19 확산 방지 총력...4차 접종 독려,http://www.newspim.com/news/view/20220816000162,http://www.newspim.com/news/view/20220816000162, 충북 음성군이 코로나 확진자 증가에 따라 코로나19 예방과 확진자 관리에 나섰다. 16일 군에 따르면 이달 들어 일 평균 200여명이 추가되는 등 가파른 확산세가 지속되고 있다. 코로나19 검체 채취 모습[사진... ,"Tue, 16 Aug 2022 09:45:00 +0900"
"유민상, 코로나19 확진으로 '컬투쇼' 불참 ""자가격리 중""",http://www.joynews24.com/view/1511066,http://www.joynews24.com/view/1511066,방송인 유민상이 코로나19 확진됐다. 17일 방송된 SBS 라디오 파워FM '두시 탈출 컬투쇼'에서는 개그맨 유민상이 스페셜 DJ로 예정돼 있었으나 자리하지 못했다. 방송인 유민상이 코로나19 확진 판정으로 자가격리 중이다.... ,"Wed, 17 Aug 2022 14:26:00 +0900"
"코로나 확진자 광주 5521명, 전남 7509명 각각 발생",http://daily.hankooki.com/news/articleView.html?idxno=860808,http://daily.hankooki.com/news/articleView.html?idxno=860808,Covid19  광주와 전남에서 하루 사이 코로나19 확진자가 각각 5521명과 7509명 발생했다. 이로써... 광주는 전날 5521명이 코로나19 확진 판정을 받았다. 누적 확진자는 63만 1262명으로 늘었다. 광주는... ,"Wed, 17 Aug 2022 15:50:00 +0900"
"질 바이든, 코로나19 확진",https://news.koreadaily.com/2022/08/16/society/generalsociety/20220816210326438.html,https://news.koreadaily.com/2022/08/16/society/generalsociety/20220816210326438.html,조 바이든 대통령의 부인인 질 바이든(사진) 여사가 16일 신종 코로나바이러스 감염증(코로나19)에 걸렸다. 백악관은 이날 성명을 통해 바이든 여사가 코로나19 검사에서 양성판정을 받았다고 밝혔다. 바이든 여사는... ,"Wed, 17 Aug 2022 13:04:00 +0900"
코로나19 중대본 정례브리핑하는 박향 중앙사고수습본부 방역총괄반장,http://www.newsis.com/view/?id=NISI20220817_0019143559,https://n.news.naver.com/mnews/article/003/0011367442?sid=100,박향 중앙사고수습본부 방역총괄반장이 17일 오전 서울 종로구 정부서울청사에서 코로나19 중앙재난안전대책본부(중대본) 정례브리핑을 하고 있다. 2022.08.17. kmx1105@newsis.com 공감언론 뉴시스가 독자 여러분의... ,"Wed, 17 Aug 2022 12:03:00 +0900"
"'코로나 비상' 해제한 북한, 연이어 체육대회…""체육 대중화가 당의 방침""",https://www.news1.kr/articles/4775056,https://n.news.naver.com/mnews/article/421/0006281446?sid=102,지난주 신종 코로나바이러스 감염증(코로나19) 종식을 선언한 북한이 다양한 체육대회를 개최하면서 방역 전쟁에서의 승리를 과시하고 있다. 노동당 기관지 노동신문은 17일 '전국청소년태권도선수권대회'와... ,"Wed, 17 Aug 2022 10:01:00 +0900"
"중흥그룹, 코로나 극복 위한 헌혈 캠페인 실시",http://www.mediapen.com/news/view/746818,http://www.mediapen.com/news/view/746818,중흥그룹은 중흥건설 본사 앞에서 임직원이 동참하는 ‘코로나 극복을 위한 헌혈 캠페인’을 펼쳤다고 16일 밝혔다. 중흥그룹이 '코로나 극복을 위한 헌혈 캠페인'을 펼쳤다./사진=중흥그룹 이번 캠페인은 코로나 장기화로... ,"Tue, 16 Aug 2022 15:46:00 +0900"
'광복절연휴 끝 다시 북적이는 코로나19 선별검사소',https://www.news1.kr/photos/view/?5528518,https://n.news.naver.com/mnews/article/421/0006279177?sid=102,16일 오전 서울 용산구보건소 신종 코로나바이러스 감염증(코로나19) 선별진료소에서 시민들이 검사를 기다리고 있다. 질병관리청 중앙방역대책본부(방대본)는 이날 0시 기준 코로나19 신규 확진자가 8만4128명... ,"Tue, 16 Aug 2022 09:48:00 +0900"
"LG화학, 항체진단키트 美 FDA 승인 홍보 못한 사연은… “코로나 재확산 탓”",https://biz.chosun.com/it-science/bio-science/2022/08/17/H4BDEQGHVJCYPPT6MXTCOMYEXU/?utm_source=naver&utm_medium=original&utm_campaign=biz,https://n.news.naver.com/mnews/article/366/0000834777?sid=105,5월 제품 2종 美 FDA 긴급사용 승인 코로나19 면역 생겼는지 확인하는 용도 항체 면역 전수조사용으로 개발했는데 오미크론 BA.5 재유행으로 예측 불발 LG화학이 개발한 코로나19 항체진단키트가 지난 5월 미국... ,"Wed, 17 Aug 2022 14:57:00 +0900"
"독일, ‘코로나 살’로 뚱뚱해진 어린이들",https://news.kbs.co.kr/news/view.do?ncd=5534709&amp;ref=A,https://n.news.naver.com/mnews/article/056/0011322221?sid=104,최근 독일 어린이들이 점점 뚱뚱해지고 있는데 이른바 '코로나 살'이라는 분석입니다. 지난 2년 새 독일 어린이 6명 가운데 1명꼴로 체중이 급격히 증가했다는 조사 결과가 나왔습니다. 이른바 '코로나 살'이라는 것입니다.... ,"Wed, 17 Aug 2022 09:38:00 +0900"
코로나19 백신 접종 후 '월경장애' 이상반응 인과성 인정…최대 5000만원 지원,http://www.newspim.com/news/view/20220816001239,http://www.newspim.com/news/view/20220816001239," 코로나19 백신 접종 후 이상자궁출혈(빈발월경, 과다출혈월경) 등 월경 장애가 이상반응으로 인정됐다.... 앞서 지난 11일 코로나19 백신안전성위원회는 국내외 이상반응 사례, 자료 등을 분석한 결과 빈발월경·출혈... ","Tue, 16 Aug 2022 18:45:00 +0900"
'코로나19' 경북 16일 4261명 확진…포항 1044명,https://www.nocutnews.co.kr/news/5802169,https://n.news.naver.com/mnews/article/079/0003674897?sid=102,"경북은 16일 0시 기준 23개 시·군(시 10, 군 13)에서 코로나19 확진자 4261명이 발생했다. 시·군별... 경북지역 코로나19 백신 접종은 전체 도민 261만 6627명 가운데 1차 백신 접종률 87.6%(229만 2688명)... ","Tue, 16 Aug 2022 09:14:00 +0900"
코로나19 신규확진 18만명대…위중증 469명‧해외유입 567명,http://www.yakup.com/news/index.html?mode=view&cat=11&nid=272423,http://www.yakup.com/news/index.html?mode=view&cat=11&nid=272423,"코로나19 병상 보유량은 7,279병상으로, 가동률은 위중증 43.7%, 준-중증 61.1%, 중등증 44.5... 한편 코로나19 예방접종 대응 추진단은 이날 기준 신규 1차접종자가 519명, 2차접종자가 343명, 3차접종자 3,057명... ","Wed, 17 Aug 2022 10:12:00 +0900"
"경기 코로나19 신규 확진 2만1061명, 사망 4명",http://www.newsis.com/view/?id=NISX20220816_0001979442&cID=14001&pID=14000,https://n.news.naver.com/mnews/article/003/0011364751?sid=102,기사내용 요약 누적 확진자 581만9350명 경기도에서 코로나19 신규 확진자가 2만1061명 발생했다. 경기도에 따르면 16일 0시 기준 누적 확진자는 581만9350명이다. 하루 확진자 수는 전일(1만6087명)... ,"Tue, 16 Aug 2022 11:03:00 +0900"
"중흥그룹, '코로나 극복 헌혈 캠페인' 전개",http://www.constimes.co.kr/news/articleView.html?idxno=233529,http://www.constimes.co.kr/news/articleView.html?idxno=233529,"중흥그룹은 16일 중흥건설 본사 앞에서 임직원들이 동참한 '코로나 극복을 위한 헌혈 캠페인'을 펼쳤다고 밝혔다. 중흥건설 헌혈 참여자는 ""코로나 여파로 전국적으로 혈액 수급이 어려운 상황에 위급환자의 수혈이 막혀... ","Tue, 16 Aug 2022 13:38:00 +0900"
[특징주] 코로나19 진단키트 관련주 셀트리온 주가↑,https://www.gokorea.kr/news/articleView.html?idxno=728334,https://www.gokorea.kr/news/articleView.html?idxno=728334,사진 = 셀트리온 코로나19 진단키트 관련주 셀트리온 주가가 소폭 상승세를 보이고 있다. 16일 오전 9시 37분... 이는 지난 11일 미국 식품의약국(FDA)이 새로운 코로나19 자가진단키트 권고를 발표하며 자가진단키트 검사... ,"Tue, 16 Aug 2022 09:40:00 +0900"
제주 코로나 확진자 1391명…사망자 2명 추가,https://www.news1.kr/articles/4773941,https://n.news.naver.com/mnews/article/421/0006279595?sid=102,제주특별자치도는 지난 15일 코로나19 확진자가 1391명 발생해 누적수는 29만6963명으로 집계됐다고 16일 밝혔다. 제주 일일 확진자 수는 전날(14일 1473명)보다 82명 줄고 일주일전(8일 1656명)보다 265명 감소했다.... ,"Tue, 16 Aug 2022 11:17:00 +0900"
충북서 16일 오후 4시 코로나19 2522명…4월 9일 이후 최다,https://www.nocutnews.co.kr/news/5802803,https://n.news.naver.com/mnews/article/079/0003675345?sid=102,충북에서 16일 새벽 0시부터 오후 4시까지 코로나19 확진자 2522명이 새롭게 발생했다. 지난 4월 9일 이후... 충청북도 재난안전대책본부는 이날 오후 4시 기준으로 도내 11개 전 시군에서 모두 2522명이 코로나19... ,"Tue, 16 Aug 2022 18:25:00 +0900"
"코로나19 확진자 18만명 넘었다...정부 ""주말 당직병원 운영""",https://hankookilbo.com/News/Read/A2022081709010000544?did=NA,https://n.news.naver.com/mnews/article/469/0000691971?sid=102,"17일 0시 기준 코로나19 신규확진자가 18만 명에 달하며 18주 만에 최고치를 기록했다. 위중증 환자 수는 469명, 사망자 수는 42명이다. 질병관리청 중앙방역대책본부는 이날 0시 기준 신규 확진자 수가 18만803명으로... ","Wed, 17 Aug 2022 09:05:00 +0900"
"백신 4번 맞은 화이자 CEO도 코로나 확진…""증상 매우 가벼워""",http://www.dt.co.kr/contents.html?article_no=2022081602109919002002&ref=naver,https://n.news.naver.com/mnews/article/029/0002749092?sid=104,미국 제약사 화이자의 앨버트 불라 최고경영자(CEO)가 코로나19 양성 판정을 받았다. 그는 4차 접종까지 모두 맞았는데도 최근 코로나19에 감염된 주요 인사 중 한 명이 됐다. 15일(현지시간) 회사 측에 따르면 불라 CEO는... ,"Tue, 16 Aug 2022 04:22:00 +0900"
"[코로나19]신규확진 18만803명, 어제의 2.1배로 급증…넉달 만에 최다",https://www.joongang.co.kr/article/25094871,https://n.news.naver.com/mnews/article/025/0003217178?sid=102,신종 코로나바이러스 감염증(코로나19) 재유행이 지속되는 가운데 17일 신규 확진자 수는 18만명대로 급증했다. 중앙방역대책본부는 이날 0시 기준으로 코로나19 확진자가 18만803명 늘어 누적 2168만2816명이... ,"Wed, 17 Aug 2022 09:31:00 +0900"
수능 원서접수 18일부터…코로나 확진자 대리접수 가능,https://www.dnews.co.kr/uhtml/view.jsp?idxno=202208161329502810227,https://www.dnews.co.kr/uhtml/view.jsp?idxno=202208161329502810227,"코로나19 확진자와 장애인 학생은 대리접수를 할 수 있다. 교육부는 오는 18일부터 다음달 2일까지... 다만, 코로나19 확진 등으로 격리 통보를 받은 수험생, 장애인(시험편의제공대상자), 수형자, 군 복무자, 입원 중인... ","Tue, 16 Aug 2022 15:02:00 +0900"
"코로나 백신 접종 후 '생리불순' 의심 사례, 이미 4000명이 신고했다",https://www.insight.co.kr/news/408136,https://www.insight.co.kr/news/408136,"= 코로나19 백신과 '이상자궁출혈' 간의 인과성이 있는 것으로 나타난 가운데 현재까지 국내에서 해당 의심 사례가 4000건 가까이 신고된 것으로 드러났다.지난 11일 코로나19백신안정성위원회는 이상자궁출혈, 혈전... ","Tue, 16 Aug 2022 13:58:00 +0900"
코로나 회복 시급하다더니…작년 추경 집행률은 90%대 초반 그쳐,http://www.edaily.co.kr/news/newspath.asp?newsid=02886406632428304,https://n.news.naver.com/mnews/article/018/0005294208?sid=101,지난해 코로나19 피해 회복을 위해 두 차례 편성한 추가경정예산(추경)의 집행률이 90% 초반대에 머무른... (사진= 연합뉴스) 17일 국회예산정책처가 발표한 ‘2021 회계연도 결산’에 따르면 작년에는 코로나19 확산에... ,"Wed, 17 Aug 2022 14:11:00 +0900"
"""기업 출장, 2026년 돼야 코로나 이전 수준 회복""",http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202208160053&t=NN,https://n.news.naver.com/mnews/article/215/0001048609?sid=101,전 세계적으로 기업 출장비 규모가 2026년은 돼야 코로나19 이전 수준으로 회복할 것이란 전망이 나왔다.... GBTA에 따르면 코로나19 발생 이전인 2019년 글로벌 업무 출장비 규모는 1조4천310억 달러(약 1천877조원)... ,"Tue, 16 Aug 2022 09:09:00 +0900"
